location_name,location_id,province,province_id,municipality,municipality_id,location_type,page
KU Leuven - Brussel Campus Meyboom,687983,Bruxelles / Brussel,19,Bruxelles-ville/Brussel-Stad (Dg),24235,Gebied,257
KU Leuven - Brussel Campus Sint-Lucas,687984,Bruxelles / Brussel,19,Schaerbeek/Schaarbeek,24228,Gebied,257
KU Leuven - Brussel Campus t'Serclaes,687985,Bruxelles / Brussel,19,Bruxelles-ville/Brussel-Stad (Dg),24235,Gebied,257
KU Leuven - Geel Campus Thomas More,687986,Antwerpen,17,Geel,23092,Gebied,257
KU Leuven - Gent Campus Rabot,687987,Oost-Vlaanderen,16,Gent,24108,Gebied,258
KU Leuven - Kortrijk Campus Kulak,687988,West-Vlaanderen,15,Kortrijk,24030,Gebied,258
KU Leuven - Sint-Katelijne-Waver Campus De Nayer,687989,Antwerpen,17,Sint-Katelijne-Waver,23358,Gebied,258
Kuifeend en Blokkersdijk - N2000,713751,Antwerpen,17,Antwerpen,91762,Gebied,258
Kumtich - Grote Kouter,31110,Vlaams-Brabant,20,Tienen,23414,Gebied,258
Kumtich - Kapittelberg,31113,Vlaams-Brabant,20,Tienen,23414,Gebied,258
Kumtich - Kerkhof,604542,Vlaams-Brabant,20,Tienen,23414,Gebied,258
Kumtich - Velpevallei - Breisembroek,31118,Vlaams-Brabant,20,Tienen,23414,Gebied,258
Kumtich - Zijpveld - NO tak Kleinbeek,138231,Vlaams-Brabant,20,Tienen,23414,Gebied,258
Kumtich (Dg),27761,Vlaams-Brabant,20,Tienen,23414,Deelgemeente,258
Kumtich Terrassenlandschap,31112,Vlaams-Brabant,20,Tienen,23414,Gebied,258
Kuringen - Herkenrode,29587,Limburg,14,Hasselt,23436,Gebied,258
Kuringen - Kolberg - Crahay,29624,Limburg,14,Hasselt,23436,Gebied,258
Kuringen - Kolberg - Kumpen,29621,Limburg,14,Hasselt,23436,Gebied,258
Kuringen - Kolberg - Kuringen,29586,Limburg,14,Hasselt,23436,Gebied,258
Kuringen - Kolberg - Rode Vijvers,29620,Limburg,14,Hasselt,23436,Gebied,258
Kuringen - Kolberg - Sint-Jansheide,29623,Limburg,14,Hasselt,23436,Gebied,258
Kuringen - Kolberg - Zonderik,29622,Limburg,14,Hasselt,23436,Gebied,258
Kuringen - Prinsenhof,29588,Limburg,14,Hasselt,23436,Gebied,258
Kuringen - Schimpen,29589,Limburg,14,Hasselt,23436,Gebied,258
Kuringen (Dg),23438,Limburg,14,Kuringen (Dg),23438,Deelgemeente,258
Kustbroedvogels te Zeebrugge-Heist - N2000,702067,West-Vlaanderen,15,Brugge,24005,Gebied,258
Kuttekoven (Dg),27632,Limburg,14,Borgloon,23484,Deelgemeente,258
Kuurne,24034,West-Vlaanderen,15,—,,Gemeente,258
Kuurne / Lendelede - Plasje Sente,675771,West-Vlaanderen,15,Kuurne,24034,Gebied,258
Kuurne - Bekkens Pieter Verhaeghestraat,240982,West-Vlaanderen,15,Kuurne,24034,Gebied,259
Kuurne - Bufferbekken Vaarnewijkbeek (Prov W-Vl) (voormalig Ezelsbekken),181103,West-Vlaanderen,15,Kuurne,24034,Gebied,259
Kuurne - Groene Long,31846,West-Vlaanderen,15,Kuurne,24034,Gebied,259
Kuurne - Heulebeekgebied,28554,West-Vlaanderen,15,Kuurne,24034,Gebied,259
Kuurne - Leie,31847,West-Vlaanderen,15,Kuurne,24034,Gebied,259
Kuurne - Molenput,28896,West-Vlaanderen,15,Harelbeke,24035,Gebied,259
Kuurne - Oude Leie,31845,West-Vlaanderen,15,Kuurne,24034,Gebied,259
Kuurne - Vlindertuin,670646,West-Vlaanderen,15,Kuurne,24034,Gebied,259
Kwaadmechelen - Centrum,134199,Limburg,14,Ham,23495,Gebied,259
Kwaadmechelen (Dg),27569,Limburg,14,Ham,23495,Deelgemeente,259
Kwaremont - Akkers oude Kwaremont (K - 17),28779,Oost-Vlaanderen,16,Kluisbergen,24179,Gebied,259
Kwaremont - Beiaardbos (K - 21),30602,Oost-Vlaanderen,16,Kluisbergen,24179,Gebied,259
Kwaremont - Feelbos (K-16),30599,Oost-Vlaanderen,16,Kluisbergen,24179,Gebied,259
Kwaremont - Kalkhovenbos (K-19),30601,Oost-Vlaanderen,16,Kluisbergen,24179,Gebied,259
Kwaremont - Kerkenbos,247856,Oost-Vlaanderen,16,Kluisbergen,24179,Gebied,259
Kwaremont - Knokt,247855,Oost-Vlaanderen,16,Kluisbergen,24179,Gebied,259
Kwaremont - Kraai (K-18),30600,Oost-Vlaanderen,16,Kluisbergen,24179,Gebied,259
Kwaremont - Paterberg (K-28),30605,Oost-Vlaanderen,16,Kluisbergen,24179,Gebied,259
Kwaremont (Dg),27536,Oost-Vlaanderen,16,Kluisbergen,24179,Deelgemeente,259
La Bouverie,41917,Hainaut,23,Frameries (entité),43881,Deelgemeente,259
La Bruyère (entité),43826,Namur,24,—,,Gemeente,259
La Calestienne à Marche en Famenne - N2000,704538,Luxembourg,26,Marche-en-Famenne (entité),43915,Gebied,259
La Calestienne entre Barvaux et Bomal - N2000,704497,Luxembourg,26,Durbuy (entité),43877,Gebied,259
La Calestienne entre Frasnes et Doische - N2000,704634,Namur,24,Couvin (entité),43932,Gebied,259
La Calestienne entre Hotton et Oppagne - N2000,704493,Luxembourg,26,Erezée (entité),43907,Gebied,259
La Calestienne entre Marenne et Hotton - N2000,704478,Luxembourg,26,Hotton (entité),43910,Gebied,260
La Calestienne entre Oppagne et Barvaux - N2000,704407,Luxembourg,26,Durbuy (entité),43877,Gebied,260
La Chapelle,241754,Liège,22,Plombières (entité),43720,Gebied,260
la Chiers - à Athus,72876,Luxembourg,26,Aubange (entité),43968,Gebied,260
La Colline,241226,Luxembourg,26,Habay (entité),43959,Gebied,260
La Collyre (Houyet; Rochefort),179614,Namur,24,Houyet (entité),43919,Gebied,260
La Coulée,241528,Liège,22,Modave (entité),43843,Gebied,260
La Crête,73126,Liège,22,Hamoir (entité),43865,Gebied,260
La croix de la grise - Havinnes,84138,Hainaut,23,Tournai (entité),43768,Gebied,260
La Devinière,241646,Hainaut,23,Fleurus (entité),43836,Gebied,260
La Fagne entre Bailièvre et Robechies - N2000,713782,Hainaut,23,Chimay (entité),43933,Gebied,260
La Falie (réserve naturelle),615559,Liège,22,Nandrin (entité),43833,Gebied,260
La Famenne entre Eprave et Havrenne - N2000,704633,Namur,24,Marche-en-Famenne (entité),43915,Gebied,260
La Flache (Nassogne),179933,Luxembourg,26,Nassogne (entité),43929,Gebied,260
La folie - Martelange,133861,Luxembourg,26,Martelange (entité),43955,Gebied,260
La Fondroûle (Lierneux),179180,Liège,22,Lierneux (entité),43899,Gebied,260
La Forêt de Soignes avec lisières et domaines boisés avoisinants et la … - N2000,687681,Bruxelles / Brussel,19,Auderghem/Oudergem,23167,Gebied,260
La Fourbe,241492,Liège,22,Comblain-au-Pont (entité),43849,Gebied,260
La Gileppe - N2000,702074,Liège,22,Baelen (entité),43780,Gebied,260
La Glanerie,23943,Hainaut,23,Rumes (entité),43824,Deelgemeente,260
La Gleize,42246,Liège,22,Stoumont (entité),43862,Deelgemeente,260
La Gotale (réserve naturelle),73048,Luxembourg,26,Manhay (entité),43897,Gebied,260
La Goutelle (réserve naturelle),252458,Namur,24,Bièvre (entité),43947,Gebied,260
La Grande Carrière (Yvoir),179364,Namur,24,Yvoir (entité),43901,Gebied,260
La Grande Fange et le Sacrawé (Vielsalm),179198,Luxembourg,26,Vielsalm (entité),43905,Gebied,260
La Hauge (Gedinne),180046,Namur,24,Gedinne (entité),43942,Gebied,261
"La Haute Roche, Les Vaux et Maiselle (Viroinval)",179092,Namur,24,Viroinval (entité),43937,Gebied,261
La Hestre,41896,Hainaut,23,Manage (entité),43847,Deelgemeente,261
La Hoëgne de Solwaster à Polleur,686682,Liège,22,Jalhay (entité),43809,Gebied,261
La Holzwarche de Krinkelt au barrage de Bütgenbach,686799,Liège,22,Büllingen (entité),43850,Gebied,261
La Houillette à Louette-Saint-Pierre (Gedinne),180109,Namur,24,Gedinne (entité),43942,Gebied,261
La Houillette entre Louette-Saint-Denis et Gedinne (Gedinne),180116,Namur,24,Gedinne (entité),43942,Gebied,261
La Hulle du moulin du Page à la Houille,687565,Namur,24,Gedinne (entité),43942,Gebied,261
La Hulpe,43453,Brabant Wallon,25,La Hulpe (entité),43728,Deelgemeente,261
La Hulpe - Hotel Dolce,600062,Brabant Wallon,25,La Hulpe (entité),43728,Gebied,261
La Hulpe (entité),43728,Brabant Wallon,25,La Hulpe (entité),43728,Gemeente,261
La Hulpe (Etang de la Ferme),72842,Brabant Wallon,25,La Hulpe (entité),43728,Gebied,261
La Hulpe (Etang Decellier),72843,Brabant Wallon,25,La Hulpe (entité),43728,project-Gebied,261
La Hulpe (Etang du Gris moulin),72845,Brabant Wallon,25,La Hulpe (entité),43728,project-Gebied,261
La Hulpe (Etang Longue Queue),72844,Brabant Wallon,25,La Hulpe (entité),43728,project-Gebied,261
La Hulpe (Etang Massol),672006,Brabant Wallon,25,La Hulpe (entité),43728,project-Gebied,261
La Hulpe (Grand étang),42917,Brabant Wallon,25,La Hulpe (entité),43728,Gebied,261
La Justice,241416,Namur,24,Somme-Leuze (entité),43891,Gebied,261
la Lasne - tronçon aval de Rosières,72848,Brabant Wallon,25,Rixensart (entité),43734,Gebied,261
la Lasne - tronçon de Lasne à Rosières,72847,Brabant Wallon,25,Rixensart (entité),43734,Gebied,261
la Lasne - tronçon de Plancenoit à Lasne,72846,Brabant Wallon,25,Lasne (entité),43748,Gebied,261
La Lienne du pont de Hierlot au pont de Vilettes,686804,Liège,22,Lierneux (entité),43899,Gebied,261
La Louvière,41972,Hainaut,23,La Louvière (entité),43845,Deelgemeente,261
La Louvière (entité),43845,Hainaut,23,La Louvière (entité),43845,Gemeente,261
La Mandebras à Thibessart (Léglise),180058,Luxembourg,26,Léglise (entité),43953,Gebied,261
La Marache (réserve naturelle),73030,Brabant Wallon,25,Lasne (entité),43748,Gebied,262
La Neuve Voie (réserve naturelle),252377,Luxembourg,26,Bouillon (entité),43954,Gebied,262
La Perche,241343,Namur,24,Namur (entité),43840,Gebied,262
La Petite Bruyère,241324,Hainaut,23,Mons (entité),43852,Gebied,262
La Picherotte (réserve naturelle),676503,Luxembourg,26,—,,Gebied,262
La Planque - Flobecq,110239,Hainaut,23,Flobecq (entité),43717,Gebied,262
La Planque et La Bruyère (Flobecq; Ellezelles),179237,Hainaut,23,Flobecq (entité),43717,Gebied,262
La Plarie (Brunehaut; Antoing),179853,Hainaut,23,Brunehaut (entité),43827,Gebied,262
La Platinerie à Bonnert (Arlon),179711,Luxembourg,26,Arlon (entité),43962,Gebied,262
La Poudrière (Gembloux),179988,Namur,24,Gembloux (entité),43807,Gebied,262
La Praie (Ham-sur-Heure-Nalinnes),179597,Hainaut,23,Ham-sur-Heure-Nalinnes (entité),43904,Gebied,262
La Prée (réserve naturelle),252442,Namur,24,Couvin (entité),43932,Gebied,262
La Reid,42251,Liège,22,Theux (entité),43823,Deelgemeente,262
La Roanneuse,241667,Liège,22,Stavelot (entité),43856,Gebied,262
La Roche à l'Appel (Florenville),179097,Luxembourg,26,Florenville (entité),43961,Gebied,262
La Roche qui Tourne (Sambreville),179637,Namur,24,Sambreville (entité),43859,Gebied,262
La Roche Trouée (réserve naturelle),73538,Namur,24,Viroinval (entité),43937,Gebied,262
La Roche-en-Ardenne,43581,Luxembourg,26,La Roche-en-Ardenne (entité),43925,Deelgemeente,262
La Roche-en-Ardenne (entité),43925,Luxembourg,26,La Roche-en-Ardenne (entité),43925,Gemeente,262
La Roche-en-Ardenne et Ortho (Bertogne; La Roche-en-Ardenne),179131,Luxembourg,26,Bertogne (entité),43936,Gebied,262
La Rochette (Yvoir),179363,Namur,24,Yvoir (entité),43901,Gebied,262
La Roquette,241699,Hainaut,23,Honnelles (entité),43893,Gebied,262
La Roquette,247130,Hainaut,23,Honnelles (entité),43893,Gebied,262
La Rue de Küchelscheid à Am Grünen Kloster,686800,Liège,22,Bütgenbach (entité),43838,Gebied,262
la Rulles - tronçon de Tintigny à Habay-la-Vieille,72873,Luxembourg,26,Habay (entité),43959,Gebied,262
La Salm de Grand Halleux à Trois-Ponts,686801,Liège,22,Trois-Ponts (entité),43890,Gebied,263
La Source Vive (Lasne),179242,Brabant Wallon,25,Lasne (entité),43748,Gebied,263
La Soye (Florenville; Meix-devant-Virton; Tintigny),179512,Luxembourg,26,Meix-devant-Virton (entité),43967,Gebied,263
La vallée des castors,241797,Luxembourg,26,Houffalize (entité),43921,Gebied,263
La Vanne Logeai (Bièvre; Gedinne),180047,Namur,24,Gedinne (entité),43942,Gebied,263
La vellerie,142787,Hainaut,23,Mouscron (entité),43721,Gebied,263
La Wampe à Harveng,672016,Hainaut,23,Mons (entité),43852,Gebied,263
Laakdal,91756,Antwerpen,17,—,,Gemeente,263
Laakdal - Industriezone Biezenhoed en Langvoort,138692,Antwerpen,17,Laakdal,91756,Gebied,263
Laakdal - Paardsbossen,28597,Antwerpen,17,Laakdal,91756,Gebied,263
Laambeekvallei - Hellebroekvijvers,94488,Limburg,14,Houthalen-Helchteren,23441,Gebied,263
Laambeekvallei - Laambroekvijvers (LiLa),94491,Limburg,14,Houthalen-Helchteren,23441,Gebied,263
Laambeekvallei - Oost,28692,Limburg,14,Heusden-Zolder,23444,Gebied,263
Laambeekvallei - Oost - Bolderberg (LiLa),94489,Limburg,14,Heusden-Zolder,23444,Gebied,263
Laambeekvallei - Oost - Brelaarheide (LiLa),28689,Limburg,14,Houthalen-Helchteren,23441,Gebied,263
Laambeekvallei - Oost - Geelberg (LiLa),29765,Limburg,14,Zonhoven,23440,Gebied,263
Laambeekvallei - Oost - Kolveren (LiLa),29766,Limburg,14,Zonhoven,23440,Gebied,263
Laambeekvallei - Oost - Laambroeken - Oost (LiLa),28690,Limburg,14,Heusden-Zolder,23444,Gebied,263
Laambeekvallei - Oost - Laambroeken (LiLa),94469,Limburg,14,Heusden-Zolder,23444,Gebied,263
Laambeekvallei - Oost - Laambroeken-West (LiLa),29767,Limburg,14,Heusden-Zolder,23444,Gebied,263
Laambeekvallei - Oost - Waterlozen (LiLa),29768,Limburg,14,Heusden-Zolder,23444,Gebied,263
Laambeekvallei - West,29772,Limburg,14,Lummen,23445,Gebied,263
Laambeekvallei - West - Tiewinkel (LiLa),94473,Limburg,14,Lummen,23445,Gebied,263
Laambeekvallei - West - Tiewinkel Oost - Groene Delle kanaalzone,670359,Limburg,14,Hasselt,23436,Gebied,263
Laambeekvallei - West - Tiewinkel Oost (LiLa),29773,Limburg,14,Hasselt,23436,Gebied,263
Laambeekvallei - West - Tiewinkel West (LiLa),28693,Limburg,14,Lummen,23445,Gebied,264
Laar - Kerkhof,604568,Vlaams-Brabant,20,Landen,23424,Gebied,264
Laar (Dg),27797,Vlaams-Brabant,20,Landen,23424,Deelgemeente,264
Laarne,24139,Oost-Vlaanderen,16,—,,Gemeente,264
Laarne - Centrum en omgeving,30762,Oost-Vlaanderen,16,Laarne,24139,Gebied,264
Laarne - Heesvelde,30763,Oost-Vlaanderen,16,Laarne,24139,Gebied,264
Laarne - Kasteelhoek,30764,Oost-Vlaanderen,16,Laarne,24139,Gebied,264
Laarne - Maanbeek-Laresloot (Prov. Oost-Vlaanderen),613787,Oost-Vlaanderen,16,Laarne,24139,Gebied,264
Laarne - Meerskant en Zand,28800,Oost-Vlaanderen,16,Laarne,24139,Gebied,264
Laarne - Rodenhoek,30760,Oost-Vlaanderen,16,Laarne,24139,Gebied,264
Laarne - Slot,30765,Oost-Vlaanderen,16,Laarne,24139,Gebied,264
Laarne - Voedselbos Tempertuin,721395,Oost-Vlaanderen,16,—,,Gebied,264
LAB Sint-Niklaas,696227,Oost-Vlaanderen,16,Sint-Niklaas,24120,Gebied,264
Labuissière,42029,Hainaut,23,Merbes-le-Château (entité),43900,Deelgemeente,264
Lac de Féronval - Barrages de l'Eau d'Heure,73180,Hainaut,23,Froidchapelle (entité),43922,Gebied,264
Lac de l'Eau d'Heure - Barrages de l'Eau d'Heure,73181,Namur,24,Cerfontaine (entité),43924,Gebied,264
Lac du Ri Jaune - Barrages de l'Eau d'Heure,73179,Namur,24,Cerfontaine (entité),43924,Gebied,264
Lacuisine,23830,Luxembourg,26,Florenville (entité),43961,Deelgemeente,264
Ladeuze,41858,Hainaut,23,Chièvres (entité),43805,Deelgemeente,264
Laeken/Laken - Begraafplaats,672108,Bruxelles / Brussel,19,—,,Gebied,264
Laeken/Laken - Cité Modèle/Modelwijk,91889,Bruxelles / Brussel,19,Wemmel,23254,Gebied,264
Laeken/Laken - Domaine royal (Accès interdit sans autorisation),72754,Bruxelles / Brussel,19,—,,Gebied,264
Laeken/Laken - Jardin colonial,670827,Bruxelles / Brussel,19,—,,Gebied,264
Laeken/Laken - Jardins du Fleuriste - Tuinen van de Bloemist,670828,Bruxelles / Brussel,19,—,,Gebied,264
Laeken/Laken - Jardins Sobieski,72813,Bruxelles / Brussel,19,—,,Gebied,264
Laeken/Laken - Parc de Laeken,131200,Bruxelles / Brussel,19,—,,Gebied,265
Laeken/Laken - Parc d'Osseghem,131199,Bruxelles / Brussel,19,—,,Gebied,265
Laeken/Laken - Square Clémentine,72812,Bruxelles / Brussel,19,—,,Gebied,265
Laeken/Laken - Square Prince Charles,72760,Bruxelles / Brussel,19,—,,Gebied,265
Laforêt,42812,Namur,24,Vresse-sur-Semois (entité),43951,Deelgemeente,265
Lahage (réserve naturelle),722194,Luxembourg,26,—,,Gebied,265
Lahamaide,41862,Hainaut,23,Ellezelles (entité),43718,Deelgemeente,265
Lahérie (Bassins Ardennes Logistics),44322,Luxembourg,26,Neufchâteau (entité),43952,Gebied,265
Laid Potay et Tienne du Fornai (Rochefort),179234,Namur,24,Rochefort (entité),43923,Gebied,265
Laid-Mâle (Gembloux),179642,Namur,24,Gembloux (entité),43807,Gebied,265
Lamain,42714,Hainaut,23,Tournai (entité),43768,Deelgemeente,265
Lambermont,42253,Liège,22,Verviers (entité),43793,Deelgemeente,265
Lambusart,41884,Hainaut,23,Fleurus (entité),43836,Deelgemeente,265
Lamine,42741,Liège,22,Remicourt (entité),43759,Deelgemeente,265
Lamontzée,42102,Liège,22,Burdinne (entité),43808,Deelgemeente,265
Lamorteau,42448,Luxembourg,26,Rouvroy (entité),43970,Deelgemeente,265
Lamouline,91945,Luxembourg,26,Libramont-Chevigny (entité),43945,Gebied,265
Lampernisse (Dg),27277,West-Vlaanderen,15,Diksmuide,24051,Deelgemeente,265
Lampernisse/Oudekapelle - Komgronden,133005,West-Vlaanderen,15,Diksmuide,24051,Gebied,265
Lanaken,23453,Limburg,14,Lanaken,23453,Gemeente,265
Lanaken - Asbroek,29835,Limburg,14,Lanaken,23453,Gebied,265
Lanaken - Camping,624119,Limburg,14,Lanaken,23453,Gebied,265
Lanaken - Heidewijers en Molenbeek,29833,Limburg,14,Lanaken,23453,Gebied,265
Lanaken - Oud spoorwegstation,191704,Limburg,14,Lanaken,23453,Gebied,265
Lanaken - Pietersenbos,29834,Limburg,14,Lanaken,23453,Gebied,265
Lanaken - Pietersheim,29832,Limburg,14,Lanaken,23453,Gebied,266
Lanaken - Spoorwegberm Lanaken-Maastricht,191705,Limburg,14,Lanaken,23453,Gebied,266
Lanaye,42207,Liège,22,Visé (entité),43712,Deelgemeente,266
Lanaye - Ternaaien,624123,Liège,22,Visé (entité),43712,Gebied,266
Lanaye (Ancienne Frayère),43129,Liège,22,Visé (entité),43712,Gebied,266
Lanaye (Nouvelle Frayère),43130,Liège,22,Visé (entité),43712,Gebied,266
Lanaye (RND),73164,Liège,22,Visé (entité),43712,Gebied,266
Lande à bruyère et ancienne carrière de Là-Bas (Gesves),180007,Namur,24,Gesves (entité),43869,Gebied,266
Lande à Hurtebise (Saint-Hubert),179397,Luxembourg,26,Saint-Hubert (entité),43939,Gebied,266
Lande De Streupas,43097,Liège,22,Liège (entité),43767,Gebied,266
Lande du Bois Matelle (Chaumont-Gistoux),671976,Brabant Wallon,25,Chaumont-Gistoux (entité),43749,Gebied,266
Lande du Chaineux (réserve naturelle),252410,Liège,22,Verviers (entité),43793,Gebied,266
Landegem - Dorp en Wilde (5100I),30368,Oost-Vlaanderen,16,Nevele,24191,Gebied,266
Landegem - Heirenthoek (5120H),30361,Oost-Vlaanderen,16,Nevele,24191,Gebied,266
Landegem - Kalevallei Landegem (5100E),30366,Oost-Vlaanderen,16,Nevele,24191,Gebied,266
Landegem (Dg),27401,Oost-Vlaanderen,16,Nevele,24191,Deelgemeente,266
Landelies,23741,Hainaut,23,Montigny-le-Tilleul (entité),43889,Deelgemeente,266
Landelies (Montigny-le-Tilleul),179573,Hainaut,23,Montigny-le-Tilleul (entité),43889,Gebied,266
Landen,23424,Vlaams-Brabant,20,—,,Gemeente,266
Landen - Begraafplaats,604555,Vlaams-Brabant,20,Landen,23424,Gebied,266
Landen - Begraafplaats Waasmont,604563,Vlaams-Brabant,20,Landen,23424,Gebied,266
Landen - Begraafplaats Walsbets,604567,Vlaams-Brabant,20,Landen,23424,Gebied,266
Landen - De Beemden,31155,Vlaams-Brabant,20,Landen,23424,Gebied,266
Landen - Kerkhof Attenhoven,604556,Vlaams-Brabant,20,Landen,23424,Gebied,266
Landen - Kerkhof Neerlanden,604558,Vlaams-Brabant,20,Landen,23424,Gebied,266
Landen - Kerkhof Wezeren,604561,Vlaams-Brabant,20,Landen,23424,Gebied,267
Landen - Kleine Getevallei,32507,Vlaams-Brabant,20,Landen,23424,Gebied,267
Landen - Wachtbekken Walshoutem,193459,Vlaams-Brabant,20,Landen,23424,Gebied,267
Landen (Dg),34939,Vlaams-Brabant,20,Landen,23424,Deelgemeente,267
Landenne,42539,Namur,24,Andenne (entité),43839,Deelgemeente,267
Landes du Bois de Noirhat (Court-Saint-Etienne),179985,Brabant Wallon,25,Court-Saint-Etienne (entité),43782,Gebied,267
Landgoed De Campagne,193067,Oost-Vlaanderen,16,Gent,24108,Gebied,267
Landschap De Liereman,24363,Antwerpen,17,Oud-Turnhout,23316,Gebied,267
Landschap De Liereman - Bezoekerscentrum,134687,Antwerpen,17,Oud-Turnhout,23316,Gebied,267
Landschap De Liereman - Brakeleer,32272,Antwerpen,17,Arendonk,23317,Gebied,267
Landschap De Liereman - Echelkuil,32275,Antwerpen,17,Oud-Turnhout,23316,Gebied,267
Landschap De Liereman - Hoge Mierdse Heide,25841,Antwerpen,17,Oud-Turnhout,23316,Gebied,267
Landschap De Liereman - Korhaan,32277,Antwerpen,17,Arendonk,23317,Gebied,267
Landschap De Liereman - Laksheide,32273,Antwerpen,17,Oud-Turnhout,23316,Gebied,267
Landschap De Liereman - Liereman,32271,Antwerpen,17,Oud-Turnhout,23316,Gebied,267
Landschap De Liereman - Lieremansmoer,32274,Antwerpen,17,Oud-Turnhout,23316,Gebied,267
Landschap De Liereman - Rode Goor,91976,Antwerpen,17,Arendonk,23317,Gebied,267
Landschap De Liereman - Schuurhovenberg,32276,Antwerpen,17,Oud-Turnhout,23316,Gebied,267
Landskouter (Dg),27442,Oost-Vlaanderen,16,Oosterzele,24192,Deelgemeente,267
Laneffe,42696,Namur,24,Walcourt (entité),43909,Deelgemeente,267
Langdorp - Achter Schoonhoven,126474,Vlaams-Brabant,20,Aarschot,23400,Gebied,267
Langdorp - Begraafplaats,600259,Vlaams-Brabant,20,Aarschot,23400,Gebied,267
Langdorp - Demerdonken,126475,Vlaams-Brabant,20,Aarschot,23400,Gebied,267
Langdorp - Gijmelhoek,191747,Vlaams-Brabant,20,Aarschot,23400,Gebied,267
Langdorp - Kalsterbos,31003,Vlaams-Brabant,20,Aarschot,23400,Gebied,267
Langdorp - Kerkhof,600258,Vlaams-Brabant,20,Aarschot,23400,Gebied,268
Langdorp - Langdonken (Brabants deel),28484,Vlaams-Brabant,20,Aarschot,23400,Gebied,268
Langdorp - Molenheide,132963,Vlaams-Brabant,20,Aarschot,23400,Gebied,268
Langdorp - Steenheuvels,191750,Vlaams-Brabant,20,Aarschot,23400,Gebied,268
Langdorp - Wolfsdonk - Begraafplaats,600257,Vlaams-Brabant,20,Aarschot,23400,Gebied,268
Langdorp - Wolfsdonk - Kerkhof,600260,Vlaams-Brabant,20,Aarschot,23400,Gebied,268
Langdorp (Dg),23401,Vlaams-Brabant,20,Aarschot,23400,Deelgemeente,268
Langelede - Langelede (1160A),28718,Oost-Vlaanderen,16,Wachtebeke,24130,Gebied,268
Langelede - Overslagdijk (1160D),30140,Oost-Vlaanderen,16,Wachtebeke,24130,Gebied,268
Langelede - Ramonshoek (1160B),30139,Oost-Vlaanderen,16,Wachtebeke,24130,Gebied,268
Langelede - Wilde (1160C),30138,Oost-Vlaanderen,16,Wachtebeke,24130,Gebied,268
Langelede (1160),30137,Oost-Vlaanderen,16,Wachtebeke,24130,Gebied,268
Langemark - Bufferbekken Steenbeek (Prov W-Vl),31995,West-Vlaanderen,15,Langemark-Poelkapelle,24093,Gebied,268
Langemark - Duitse militaire begraafplaats,609694,West-Vlaanderen,15,Langemark-Poelkapelle,24093,Gebied,268
Langemark - Duitse militaire begraafplaats,610172,West-Vlaanderen,15,Langemark-Poelkapelle,24093,Gebied,268
Langemark – Sint-Elooismote,252556,West-Vlaanderen,15,Langemark-Poelkapelle,24093,Gebied,268
Langemark – ’t Bosseltje,252555,West-Vlaanderen,15,Langemark-Poelkapelle,24093,Gebied,268
Langemark (Dg),27314,West-Vlaanderen,15,Langemark-Poelkapelle,24093,Deelgemeente,268
Langemark-Poelkapelle,24093,West-Vlaanderen,15,—,,Gemeente,268
Lanklaar - Grindgroeve van Lanklaar,191642,Limburg,14,Dilsen-Stokkem,23458,Gebied,268
